fiscalyear,school,from_full,to_full,trips,emissions
FY17-18,0,"San Francisco, CALIFORNIA, US","Seoul, KR",4,3.71532248
FY17-18,0,"San Francisco, CALIFORNIA, US","Shanghai, CN",6,6.059263538
FY17-18,0,"San Francisco, CALIFORNIA, US","Singapore, SG",1,1.388642876
FY17-18,0,"San Francisco, CALIFORNIA, US","Sydney, AU",3,3.665346461
FY17-18,0,"San Francisco, CALIFORNIA, US","Taipei, TW",1,1.062319198
FY17-18,0,"San Francisco, CALIFORNIA, US","Tokyo, JP",3,2.523624575
FY17-18,0,"San Francisco, CALIFORNIA, US","Washington, DISTRICT OF COLUMBIA, US",61,24.28834533
FY17-18,0,"San Jose, CALIFORNIA, US","Atlanta, GEORGIA, US",4,1.099633092
FY17-18,0,"San Jose, CALIFORNIA, US","Baltimore, MARYLAND, US",5,2.00150669
FY17-18,0,"San Jose, CALIFORNIA, US","Chicago, ILLINOIS, US",5,1.187843129
FY17-18,0,"San Jose, CALIFORNIA, US","Las Vegas, NEVADA, US",1,0.050089771
FY17-18,0,"San Jose, CALIFORNIA, US","Los Angeles, CALIFORNIA, US",1,0.040071816
FY17-18,0,"San Jose, CALIFORNIA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.204652491
FY17-18,0,"San Jose, CALIFORNIA, US","New York, NEW YORK, US",3,1.265017986
FY17-18,0,"San Jose, CALIFORNIA, US","Newark, NEW JERSEY, US",2,0.836440742
FY17-18,0,"San Jose, CALIFORNIA, US","Phoenix, ARIZONA, US",1,0.080794149
FY17-18,0,"San Jose, CR","Atlanta, GEORGIA, US",3,0.638156687
FY17-18,0,"San Juan, PR","Atlanta, GEORGIA, US",8,1.612240094
FY17-18,0,"San Juan, PR","Baltimore, MARYLAND, US",2,0.408524362
FY17-18,0,"San Juan, PR","Boston, MASSACHUSETTS, US",1,0.218573544
FY17-18,0,"San Juan, PR","Charlotte, NORTH CAROLINA, US",16,3.076682838
FY17-18,0,"San Juan, PR","Fort Lauderdale, FLORIDA, US",1,0.136218155
FY17-18,0,"San Juan, PR","Houston, TEXAS, US",1,0.261117323
FY17-18,0,"San Juan, PR","Philadelphia, PENNSYLVANIA, US",11,2.26262649
FY17-18,0,"San Juan, PR","Washington, DISTRICT OF COLUMBIA, US",7,1.435299606
FY17-18,0,"San Salvador, SV","Guatemala City, GT",1,0.026324953
FY17-18,0,"San Salvador, SV","Lima, PE",1,0.252660609
FY17-18,0,"San Salvador, SV","Tegucigalpa, HN",4,0.108642664
FY17-18,0,"San Salvador, SV","Washington, DISTRICT OF COLUMBIA, US",4,0.989305493
FY17-18,0,"Santa Ana, CALIFORNIA, US","Atlanta, GEORGIA, US",4,0.997111691
FY17-18,0,"Santa Ana, CALIFORNIA, US","Chicago, ILLINOIS, US",2,0.448596178
FY17-18,0,"Santa Ana, CALIFORNIA, US","Dallas, TEXAS, US",2,0.31302854
FY17-18,0,"Santa Ana, CALIFORNIA, US","Phoenix, ARIZONA, US",4,0.175379248
FY17-18,0,"Santa Ana, CALIFORNIA, US","San Francisco, CALIFORNIA, US",4,0.19359371
FY17-18,0,"Santa Ana, CALIFORNIA, US","Seattle, WASHINGTON, US",1,0.127501234
FY17-18,0,"Santa Barbara, CALIFORNIA, US","Denver, COLORADO, US",1,0.11904452
FY17-18,0,"Santa Barbara, CALIFORNIA, US","Phoenix, ARIZONA, US",1,0.059066898
FY17-18,0,"Santa Barbara, CALIFORNIA, US","San Francisco, CALIFORNIA, US",3,0.164217565
FY17-18,0,"Santa Fe, NEW MEXICO, US","Dallas, TEXAS, US",1,0.071426712
FY17-18,0,"Santa Fe, NEW MEXICO, US","Denver, COLORADO, US",1,0.0394213
FY17-18,0,"Santiago, CL","Atlanta, GEORGIA, US",1,0.775943456
FY17-18,0,"Santiago, CL","Dallas, TEXAS, US",1,0.804383756
FY17-18,0,"Santiago, CL","Puerto Montt, CL",2,0.148317762
FY17-18,0,"Santo Domingo, DO","Miami, FLORIDA, US",1,0.110457702
FY17-18,0,"Santo Domingo, DO","Panama City, PA",1,0.119434829
FY17-18,0,"Sao Paulo, BR","Atlanta, GEORGIA, US",3,2.303664332
FY17-18,0,"Sao Paulo, BR","Johannesburg, ZA",10,7.606547396
FY17-18,0,"Sao Paulo, BR","Lima, PE",4,1.124612925
FY17-18,0,"Sao Paulo, BR","Miami, FLORIDA, US",13,8.736597251
FY17-18,0,"Sao Paulo, BR","Porto Alegre, BR",5,0.349977877
FY17-18,0,"Sao Paulo, BR","Recife, BR",13,2.208893827
FY17-18,0,"Sao Paulo, BR","Rio de Janeiro, BR",1,0.043665994
FY17-18,0,"Sao Paulo, BR","Toronto, CA",2,1.675511802
FY17-18,0,"Sarasota/Bradenton, FLORIDA, US","Atlanta, GEORGIA, US",1,0.057895969
FY17-18,0,"Saskatoon, CA","Minneapolis/St Paul, MINNESOTA, US",1,0.10330202
FY17-18,0,"Savannah, GEORGIA, US","Charlotte, NORTH CAROLINA, US",2,0.089003413
FY17-18,0,"Savannah, GEORGIA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.067653716
FY17-18,0,"Seattle, WASHINGTON, US","Albuquerque, NEW MEXICO, US",1,0.153521894
FY17-18,0,"Seattle, WASHINGTON, US","Anchorage, ALASKA, US",5,0.940646859
FY17-18,0,"Seattle, WASHINGTON, US","Atlanta, GEORGIA, US",4,1.134500776
FY17-18,0,"Seattle, WASHINGTON, US","Baltimore, MARYLAND, US",42,16.09457971
FY17-18,0,"Seattle, WASHINGTON, US","Beijing, CN",1,0.88740313
FY17-18,0,"Seattle, WASHINGTON, US","Chicago, ILLINOIS, US",8,1.787098929
FY17-18,0,"Seattle, WASHINGTON, US","Cincinnati, OHIO, US",1,0.255132571
FY17-18,0,"Seattle, WASHINGTON, US","Denver, COLORADO, US",3,0.399287028
FY17-18,0,"Seattle, WASHINGTON, US","Detroit, MICHIGAN, US",5,1.25094323
FY17-18,0,"Seattle, WASHINGTON, US","Dubai, AE",4,4.878580085
FY17-18,0,"Seattle, WASHINGTON, US","Eugene, OREGON, US",1,0.048889199
FY17-18,0,"Seattle, WASHINGTON, US","Hong Kong, HK",12,12.81293071
FY17-18,0,"Seattle, WASHINGTON, US","Honolulu, HAWAII, US",4,1.761654677
FY17-18,0,"Seattle, WASHINGTON, US","Los Angeles, CALIFORNIA, US",28,3.482865341
FY17-18,0,"Seattle, WASHINGTON, US","Milwaukee, WISCONSIN, US",4,0.880018721
FY17-18,0,"Seattle, WASHINGTON, US","Minneapolis/St Paul, MINNESOTA, US",3,0.54487262
FY17-18,0,"Seattle, WASHINGTON, US","New York, NEW YORK, US",5,1.986711158
FY17-18,0,"Seattle, WASHINGTON, US","Paris, FR",2,1.646249527
FY17-18,0,"Seattle, WASHINGTON, US","Phoenix, ARIZONA, US",4,0.576617826
FY17-18,0,"Seattle, WASHINGTON, US","Portland, OREGON, US",16,0.431227805
FY17-18,0,"Seattle, WASHINGTON, US","Salt Lake City, UTAH, US",7,0.626577493
FY17-18,0,"Seattle, WASHINGTON, US","San Diego, CALIFORNIA, US",2,0.273737343
FY17-18,0,"Seattle, WASHINGTON, US","San Francisco, CALIFORNIA, US",5,0.441700704
FY17-18,0,"Seattle, WASHINGTON, US","San Jose, CALIFORNIA, US",1,0.090682
FY17-18,0,"Seattle, WASHINGTON, US","Seoul, KR",12,10.27401742
FY17-18,0,"Seattle, WASHINGTON, US","Sitka, ALASKA, US",2,0.223777676
FY17-18,0,"Seattle, WASHINGTON, US","Vancouver, CA",5,0.132669407
FY17-18,0,"Seattle, WASHINGTON, US","Washington, DISTRICT OF COLUMBIA, US",7,2.652838888
FY17-18,0,"Seoul, KR","Atlanta, GEORGIA, US",9,10.57140761
FY17-18,0,"Seoul, KR","Bangkok, TH",3,0.890296882
FY17-18,0,"Seoul, KR","Beijing, CN",3,0.222866953
FY17-18,0,"Seoul, KR","Chicago, ILLINOIS, US",1,1.075635176
FY17-18,0,"Seoul, KR","Dallas, TEXAS, US",2,2.246948126
FY17-18,0,"Seoul, KR","Denpasar-Bali, ID",2,1.078101098
FY17-18,0,"Seoul, KR","Detroit, MICHIGAN, US",4,4.357777358
FY17-18,0,"Seoul, KR","Dubai, AE",3,2.063976714
FY17-18,0,"Seoul, KR","Hanoi, VN",6,1.302854446
FY17-18,0,"Seoul, KR","Ho Chi Minh City, VN",8,2.306471302
FY17-18,0,"Seoul, KR","Hong Kong, HK",35,5.860503148
FY17-18,0,"Seoul, KR","Jakarta, ID",3,1.614685726
FY17-18,0,"Seoul, KR","Kathmandu, NP",3,1.216685915
FY17-18,0,"Seoul, KR","Los Angeles, CALIFORNIA, US",17,16.73193835
FY17-18,0,"Seoul, KR","New York, NEW YORK, US",20,22.67661871
FY17-18,0,"Seoul, KR","Phnom Penh, KH",3,0.873123246
FY17-18,0,"Seoul, KR","Rome, IT",4,3.666661619
FY17-18,0,"Seoul, KR","San Francisco, CALIFORNIA, US",2,1.85766124
FY17-18,0,"Seoul, KR","Tokyo, JP",5,0.508053387
FY17-18,0,"Seoul, KR","Toronto, CA",4,4.341995458
FY17-18,0,"Seoul, KR","Ulaanbaatar, MN",2,0.319013292
FY17-18,0,"Seoul, KR","Washington, DISTRICT OF COLUMBIA, US",96,109.6842106
FY17-18,0,"Shanghai, CN","Boston, MASSACHUSETTS, US",1,1.20008204
FY17-18,0,"Shanghai, CN","Chicago, ILLINOIS, US",4,4.63593336
FY17-18,0,"Shanghai, CN","Detroit, MICHIGAN, US",1,1.171970529
FY17-18,0,"Shanghai, CN","Frankfurt, DE",2,1.811301906
FY17-18,0,"Shanghai, CN","Guangzhou, CN",3,0.285316537
FY17-18,0,"Shanghai, CN","Hong Kong, HK",4,0.406442709
FY17-18,0,"Shanghai, CN","Honolulu, HAWAII, US",4,3.236604822
FY17-18,0,"Shanghai, CN","Montreal, CA",7,8.12554178
FY17-18,0,"Shanghai, CN","Nanjing, CN",1,0.03718922
FY17-18,0,"Shanghai, CN","Newark, NEW JERSEY, US",6,7.276442638
FY17-18,0,"Shanghai, CN","San Francisco, CALIFORNIA, US",11,11.10864982
FY17-18,0,"Shanghai, CN","Seattle, WASHINGTON, US",4,3.758065128
FY17-18,0,"Shanghai, CN","Shenzhen, CN",1,0.099789231
FY17-18,0,"Shanghai, CN","Tokyo, JP",3,0.421534692
FY17-18,0,"Shenzhen, CN","Xi'an, CN",1,0.113450078
FY17-18,0,"Shreveport, LOUISIANA, US","Atlanta, GEORGIA, US",1,0.071686918
FY17-18,0,"Shreveport, LOUISIANA, US","Dallas, TEXAS, US",1,0.03948743
FY17-18,0,"Singapore, SG","Colombo, LK",1,0.22234654
FY17-18,0,"Singapore, SG","Delhi, IN",9,3.826124575
FY17-18,0,"Singapore, SG","Dubai, AE",1,0.597739493
FY17-18,0,"Singapore, SG","Istanbul, TR",8,7.099225043
FY17-18,0,"Singapore, SG","London, GB",3,3.338365204
FY17-18,0,"Singapore, SG","Los Angeles, CALIFORNIA, US",10,14.41906791
FY17-18,0,"Singapore, SG","San Francisco, CALIFORNIA, US",2,2.777285751
FY17-18,0,"Singapore, SG","Seoul, KR",1,0.47296384
FY17-18,0,"Singapore, SG","Tokyo, JP",11,6.02539821
FY17-18,0,"Singapore, SG","Yangon, MM",1,0.156254063
FY17-18,0,"Sioux City, IOWA, US","Chicago, ILLINOIS, US",1,0.056594936
FY17-18,0,"Sioux Falls, SOUTH DAKOTA, US","Minneapolis/St Paul, MINNESOTA, US",2,0.081899854
FY17-18,0,"Sitka, ALASKA, US","Seattle, WASHINGTON, US",2,0.223777676
FY17-18,0,"Skukuza, ZA","Cape Town, ZA",1,0.129843093
FY17-18,0,"South Bend, INDIANA, US","Chicago, ILLINOIS, US",1,0.017549969
FY17-18,0,"South Bend, INDIANA, US","Detroit, MICHIGAN, US",2,0.065185598
FY17-18,0,"South Bend, INDIANA, US","Minneapolis/St Paul, MINNESOTA, US",5,0.267362281
FY17-18,0,"Spokane, WASHINGTON, US","Denver, COLORADO, US",1,0.108636256
FY17-18,0,"Springfield, MISSOURI, US","Charlotte, NORTH CAROLINA, US",2,0.183966066
FY17-18,0,"Springfield, MISSOURI, US","Chicago, ILLINOIS, US",2,0.113970491
FY17-18,0,"Springfield, MISSOURI, US","Dallas, TEXAS, US",1,0.047357601
FY17-18,0,"St Croix Island, VI","Miami, FLORIDA, US",2,0.296635524
FY17-18,0,"St Louis, MISSOURI, US","Atlanta, GEORGIA, US",3,0.188909992
FY17-18,0,"St Louis, MISSOURI, US","Baltimore, MARYLAND, US",4,0.383024115
FY17-18,0,"St Louis, MISSOURI, US","Los Angeles, CALIFORNIA, US",1,0.206864247
FY17-18,0,"St Louis, MISSOURI, US","Phoenix, ARIZONA, US",1,0.163930158
FY17-18,0,"St Louis, MISSOURI, US","San Diego, CALIFORNIA, US",1,0.202310631
FY17-18,0,"St Louis, MISSOURI, US","Washington, DISTRICT OF COLUMBIA, US",2,0.186828339
FY17-18,0,"St Thomas Island, VI","Atlanta, GEORGIA, US",4,0.833181533
FY17-18,0,"St Thomas Island, VI","Boston, MASSACHUSETTS, US",4,0.884182027
FY17-18,0,"St Thomas Island, VI","Fort Lauderdale, FLORIDA, US",1,0.144154456
FY17-18,0,"St Thomas Island, VI","Miami, FLORIDA, US",3,0.432073059
FY17-18,0,"St Thomas Island, VI","San Juan, PR",6,0.083989136
FY17-18,0,"St Thomas Island, VI","Washington, DISTRICT OF COLUMBIA, US",1,0.209466313
FY17-18,0,"St Vincent, VC","Port of Spain, TT",1,0.036771363
FY17-18,0,"State College, PENNSYLVANIA, US","Detroit, MICHIGAN, US",1,0.03903099
FY17-18,0,"Stavanger, NO","Amsterdam, NL",1,0.059197002
FY17-18,0,"Stavanger, NO","Copenhagen, DK",1,0.044885639
FY17-18,0,"Stillwater, OKLAHOMA, US","Dallas, TEXAS, US",1,0.047008845
FY17-18,0,"Suceava, RO","Bucharest, RO",2,0.089839126
FY17-18,0,"Sydney, AU","Canberra, AU",4,0.122014069
FY17-18,0,"Sydney, AU","Houston, TEXAS, US",2,2.829563298
FY17-18,0,"Sydney, AU","Los Angeles, CALIFORNIA, US",7,8.633028527
FY17-18,0,"Sydney, AU","Melbourne, AU",4,0.227940982
FY17-18,0,"Sydney, AU","New York, NEW YORK, US",4,6.550146411
FY17-18,0,"Sydney, AU","San Francisco, CALIFORNIA, US",3,3.665346461
FY17-18,0,"Sydney, AU","Tokyo, JP",5,3.997259562
FY17-18,0,"Syracuse, NEW YORK, US","Charlotte, NORTH CAROLINA, US",1,0.078582393
FY17-18,0,"Syracuse, NEW YORK, US","New York, NEW YORK, US",1,0.043457066
FY17-18,0,"Syracuse, NEW YORK, US","Philadelphia, PENNSYLVANIA, US",8,0.381085037
FY17-18,0,"Syracuse, NEW YORK, US","Washington, DISTRICT OF COLUMBIA, US",12,0.746709387
FY17-18,0,"Taipei, TW","Hong Kong, HK",13,0.847362793
FY17-18,0,"Taipei, TW","Los Angeles, CALIFORNIA, US",4,4.467593085
FY17-18,0,"Tallahassee, FLORIDA, US","Atlanta, GEORGIA, US",15,0.701998752
FY17-18,0,"Tallahassee, FLORIDA, US","Charlotte, NORTH CAROLINA, US",2,0.100699954
FY17-18,0,"Tallahassee, FLORIDA, US","Miami, FLORIDA, US",2,0.10486326
FY17-18,0,"Tampa, FLORIDA, US","Atlanta, GEORGIA, US",7,0.370664302
FY17-18,0,"Tampa, FLORIDA, US","Baltimore, MARYLAND, US",12,1.317686222
FY17-18,0,"Tampa, FLORIDA, US","Boston, MASSACHUSETTS, US",1,0.154432617
FY17-18,0,"Tampa, FLORIDA, US","Charlotte, NORTH CAROLINA, US",2,0.132445159
FY17-18,0,"Tampa, FLORIDA, US","Chicago, ILLINOIS, US",3,0.395774239
FY17-18,0,"Tampa, FLORIDA, US","Miami, FLORIDA, US",3,0.127864058
FY17-18,0,"Tampa, FLORIDA, US","New York, NEW YORK, US",1,0.131014023
FY17-18,0,"Tampa, FLORIDA, US","Newark, NEW JERSEY, US",3,0.38991959
FY17-18,0,"Tampa, FLORIDA, US","Panama City, PA",2,0.344253332
FY17-18,0,"Tampa, FLORIDA, US","Philadelphia, PENNSYLVANIA, US",1,0.119955243
FY17-18,0,"Tampa, FLORIDA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.106164293
FY17-18,0,"Tangier, MA","Madrid, ES",2,0.09185293
FY17-18,0,"Tbilisi, GE","Istanbul, TR",2,0.218053131
FY17-18,0,"Tegucigalpa, HN","Miami, FLORIDA, US",11,1.32666335
FY17-18,0,"Tegucigalpa, HN","San Salvador, SV",4,0.108642664
FY17-18,0,"Tel Aviv-Yafo, IL","Brussels, BE",2,0.526137745
FY17-18,0,"Tel Aviv-Yafo, IL","Frankfurt, DE",18,4.299653858
FY17-18,0,"Tel Aviv-Yafo, IL","Istanbul, TR",26,2.452447205
FY17-18,0,"Tel Aviv-Yafo, IL","Larnaca, CY",1,0.04408385
FY17-18,0,"Tel Aviv-Yafo, IL","Munich, DE",4,0.859202193
FY17-18,0,"Tel Aviv-Yafo, IL","Newark, NEW JERSEY, US",14,13.08418213
FY17-18,0,"Tel Aviv-Yafo, IL","Reykjavik, IS",2,1.078758678
FY17-18,0,"Tel Aviv-Yafo, IL","Toronto, CA",2,1.900732678
FY17-18,0,"Thessaloniki, GR","Munich, DE",3,0.301319243
FY17-18,0,"Tokyo, JP","Atlanta, GEORGIA, US",3,3.374860849
FY17-18,0,"Tokyo, JP","Bangkok, TH",1,0.475265367
FY17-18,0,"Tokyo, JP","Beijing, CN",3,0.518331547
FY17-18,0,"Tokyo, JP","Boston, MASSACHUSETTS, US",1,1.100294396
FY17-18,0,"Tokyo, JP","Chengdu, CN",1,0.276729719
FY17-18,0,"Tokyo, JP","Chicago, ILLINOIS, US",3,3.095389689
FY17-18,0,"Tokyo, JP","Dallas, TEXAS, US",2,2.110829232
FY17-18,0,"Tokyo, JP","Denver, COLORADO, US",2,1.900403888
FY17-18,0,"Tokyo, JP","Detroit, MICHIGAN, US",7,7.35222864
FY17-18,0,"Tokyo, JP","Guam, GU",7,1.425281652
FY17-18,0,"Tokyo, JP","Hanoi, VN",4,1.52098069
FY17-18,0,"Tokyo, JP","Hong Kong, HK",17,4.05961327
FY17-18,0,"Tokyo, JP","Houston, TEXAS, US",4,4.363695571
FY17-18,0,"Tokyo, JP","Jakarta, ID",6,3.576737664
FY17-18,0,"Tokyo, JP","Los Angeles, CALIFORNIA, US",4,3.586436957
FY17-18,0,"Tokyo, JP","Manila, PH",3,0.74041788
FY17-18,0,"Tokyo, JP","New York, NEW YORK, US",1,1.107363373
FY17-18,0,"Tokyo, JP","Newark, NEW JERSEY, US",1,1.105390635
FY17-18,0,"Tokyo, JP","Okinawa, JP",2,0.260727013
FY17-18,0,"Tokyo, JP","Osaka, JP",1,0.059962393
FY17-18,0,"Tokyo, JP","Paris, FR",2,1.985889184
FY17-18,0,"Tokyo, JP","Phnom Penh, KH",2,0.914035088
FY17-18,0,"Tokyo, JP","San Francisco, CALIFORNIA, US",11,9.253290108
FY17-18,0,"Tokyo, JP","Seoul, KR",9,0.908381241
FY17-18,0,"Tokyo, JP","Singapore, SG",26,14.2359321
FY17-18,0,"Tokyo, JP","Sydney, AU",4,3.19780765
FY17-18,0,"Tokyo, JP","Toronto, CA",2,2.115761076
FY17-18,0,"Tokyo, JP","Washington, DISTRICT OF COLUMBIA, US",47,52.11561752
FY17-18,0,"Tokyo, JP","Yangon, MM",1,0.493841979
FY17-18,0,"Toronto, CA","Amsterdam, NL",2,1.22474126
FY17-18,0,"Toronto, CA","Antigua, AG",1,0.274648066
FY17-18,0,"Toronto, CA","Baltimore, MARYLAND, US",64,2.889334086
FY17-18,0,"Toronto, CA","Beijing, CN",5,5.399547206
FY17-18,0,"Toronto, CA","Boston, MASSACHUSETTS, US",2,0.115791937
FY17-18,0,"Toronto, CA","Cairo, EG",2,1.887252304
FY17-18,0,"Toronto, CA","Chicago, ILLINOIS, US",2,0.113189871
FY17-18,0,"Toronto, CA","Copenhagen, DK",1,0.640975325
FY17-18,0,"Toronto, CA","Delhi, IN",2,2.380436704
FY17-18,0,"Toronto, CA","Detroit, MICHIGAN, US",4,0.178006826
FY17-18,0,"Toronto, CA","Dublin, IE",2,1.075799571
FY17-18,0,"Toronto, CA","Frankfurt, DE",4,2.594807523
FY17-18,0,"Toronto, CA","Halifax, CA",1,0.104212743
FY17-18,0,"Toronto, CA","Harrisburg, PENNSYLVANIA, US",1,0.058917752
FY17-18,0,"Toronto, CA","Hong Kong, HK",6,7.698608484
FY17-18,0,"Toronto, CA","Kingston, CA",1,0.032383871
FY17-18,0,"Toronto, CA","Los Angeles, CALIFORNIA, US",1,0.282714471
FY17-18,0,"Toronto, CA","Madrid, ES",3,1.858318819
FY17-18,0,"Toronto, CA","Montreal, CA",20,0.81965079
FY17-18,0,"Toronto, CA","Ottawa, CA",3,0.14165332
FY17-18,0,"Toronto, CA","Philadelphia, PENNSYLVANIA, US",6,0.270875071
FY17-18,0,"Toronto, CA","Pittsburgh, PENNSYLVANIA, US",3,0.139146181
FY17-18,0,"Toronto, CA","Quebec, CA",26,1.539122039
FY17-18,0,"Toronto, CA","Sao Paulo, BR",2,1.675511802
FY17-18,0,"Toronto, CA","Tel Aviv-Yafo, IL",13,12.3547624
FY17-18,0,"Toronto, CA","Vancouver, CA",5,1.353724836
FY17-18,0,"Toronto, CA","Venice, IT",1,0.700815032
FY17-18,0,"Toronto, CA","Washington, DISTRICT OF COLUMBIA, US",34,1.538991936
FY17-18,0,"Toronto, CA","Winnipeg, CA",2,0.243293171
FY17-18,0,"Trondheim, NO","Amsterdam, NL",2,0.208685693
FY17-18,0,"Tucson, ARIZONA, US","Atlanta, GEORGIA, US",12,2.402747744
FY17-18,0,"Tucson, ARIZONA, US","Dallas, TEXAS, US",2,0.211287759
FY17-18,0,"Tucson, ARIZONA, US","Denver, COLORADO, US",1,0.083136009
FY17-18,0,"Tucson, ARIZONA, US","Phoenix, ARIZONA, US",4,0.091928408
FY17-18,0,"Tulsa, OKLAHOMA, US","Atlanta, GEORGIA, US",5,0.437797604
FY17-18,0,"Ulaanbaatar, MN","Beijing, CN",2,0.188389578
FY17-18,0,"Valencia, ES","Frankfurt, DE",1,0.110848012
FY17-18,0,"Vancouver, CA","Brisbane, AU",3,3.633782659
FY17-18,0,"Vancouver, CA","Chicago, ILLINOIS, US",1,0.229111911
FY17-18,0,"Vancouver, CA","Hong Kong, HK",8,8.399916701
FY17-18,0,"Vancouver, CA","Minneapolis/St Paul, MINNESOTA, US",5,0.932190145
FY17-18,0,"Vancouver, CA","Ottawa, CA",3,0.862194569
FY17-18,0,"Vancouver, CA","Paris, FR",2,1.620603938
FY17-18,0,"Vancouver, CA","Phoenix, ARIZONA, US",4,0.640628649
FY17-18,0,"Vancouver, CA","San Francisco, CALIFORNIA, US",1,0.104212743
FY17-18,0,"Vancouver, CA","Seattle, WASHINGTON, US",1,0.026533881
FY17-18,0,"Vancouver, CA","Toronto, CA",6,1.624469804
FY17-18,0,"Venice, IT","London, GB",2,0.186307926
FY17-18,0,"Venice, IT","Paris, FR",3,0.202570838
FY17-18,0,"Venice, IT","Toronto, CA",1,0.700815032
FY17-18,0,"Verona, IT","Frankfurt, DE",2,0.087949831
FY17-18,0,"Verona, IT","Rome, IT",14,0.751723664
FY17-18,0,"Vienna, AT","Amsterdam, NL",1,0.07767167
FY17-18,0,"Vienna, AT","London, GB",1,0.103171917
FY17-18,0,"Vienna, AT","Washington, DISTRICT OF COLUMBIA, US",2,1.465415247
FY17-18,0,"Vilnius, LT","Frankfurt, DE",1,0.100439748
FY17-18,0,"Walvis Bay, NA","Johannesburg, ZA",5,0.573755553
FY17-18,0,"Walvis Bay, NA","Windhoek, NA",41,1.567588285
FY17-18,0,"Warsaw, PL","Newark, NEW JERSEY, US",2,1.404260382
FY17-18,0,"Warsaw, PL","Paris, FR",5,0.543181278
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Abu Dhabi, AE",106,123.4272871
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Accra, GH",2,1.741927301
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Addis Ababa, ET",26,30.74051244
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Albany, NEW YORK, US",3,0.124118548
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Amsterdam, NL",91,57.76027737
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Atlanta, GEORGIA, US",79,5.586635702
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Austin, TEXAS, US",2,0.337227754
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Barcelona, ES",2,1.332584249
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Beijing, CN",35,39.77039002
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Bermuda, BM",1,0.107465326
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Bogota, CO",2,0.781532879
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Boston, MASSACHUSETTS, US",60,3.129895088
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Brussels, BE",55,35.12705889
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Burlington, VERMONT, US",51,2.911972061
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Casablanca, MA",1,0.628645715
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Charleston, SOUTH CAROLINA, US",1,0.057765865
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Charlotte, NORTH CAROLINA, US",8,0.341911472
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Charlottesville, VIRGINIA, US",3,0.048262414
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Chicago, ILLINOIS, US",18,1.420337726
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Cincinnati, OHIO, US",1,0.053342353
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Cleveland, OHIO, US",5,0.201009599
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Columbus, OHIO, US",5,0.271195121
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Copenhagen, DK",3,2.005780955
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Dallas, TEXAS, US",11,1.696286825
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Delhi, IN",4,4.931844
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Denver, COLORADO, US",11,2.075147635
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Detroit, MICHIGAN, US",12,0.629439765
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Doha, QA",26,29.58218668
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Dubai, AE",79,91.72851732
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Dublin, IE",7,3.910294713
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Fort Lauderdale, FLORIDA, US",3,0.35205953
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Frankfurt, DE",74,49.56108672
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Geneva, CH",6,4.028330179
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Greensboro/High Point, NORTH CAROLINA, US",3,0.155442581
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Greenville/Spartanburg, SOUTH CAROLINA, US",1,0.051520907
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Hartford, CONNECTICUT, US",2,0.081444666
FY17-18,0,"Washington, DISTRICT OF COLUMBIA, US","Houston, TEXAS, US",4,0.631001005
